   20.0000   16.5000
    30.0000   16.5000
   26.4498    22.9498
   20.0000   26.5000
   13.5502   22.9498
    11.0000   16.5000
    13.5502   10.0502 
    20.0000    6.5000
    26.4498   10.0502
